Id	Title	Code	ProductTypeId
5598	مونتاژ مینیمم پرشرولو	Y041191C	
5599	تعویض سوپاپ اطمینان	Y041201C	
5600	مونتاژ رادیاتور	Y041211C	
5601	دمونتاژ رادیاتور	Y041221C	
5602	مونتاژ شاسی متحرک	Y041231C	
5603	دمونتاژ شاسی متحرک	Y041241C	
5604	مونتاژ/تعویض فن خنک کننده	Y041251C	
5605	دمونتاژ فن خنک کننده	Y041261C	
5606	تعویض کنتاکتور	Y041271C	
5607	تعویض بی متال	Y041281C	
5608	تعویض کنترل فاز	Y041291C	
5609	تعویض کلید حرارتی	Y041301C	
5610	تعویض کلید ON-Off	Y041311C	
5611	تعویض emergency stop	Y041321C	
5612	تعویض برد کنترلی	Y041331C	
5613	تعویض سنسور دما	Y041341C	
5614	نعویض سنسور فشار	Y041351C	
5615	تعویض شیر یکطرفه ساکشن	Y041361C	
5616	تنظیم لوله ساکشن	Y041371C	
5617	تعویض شلنگ هوا-روغن	Y041381C	
5618	تعویض شلنگ از مینیمم به رادیاتور	Y041391C	
5619	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	Y041401C	
5620	تعویض شلنگ از پایه فیلتر به ایراند	Y041411C	
5621	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	Y041421C	
5622	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	Y041431C	
5623	تعویض شلنگ های پنوماتیک 	Y041441C	
5624	شستشوی رادیاتور	Y041451C	
5625	شستشوی کمپرسور	Y041461C	
5626	تعویض فوم ها و غبارگیر	Y041471C	
5627	تعویض قفل کابینت(هرعدد)	Y041481C	
5628	تعویض کابل قدرت 	Y041491C	
5629	تعویض بلبرینگ های الکتروموتور	Y041501C	
5630	تعویض بلبرینگ های الکتروموتور فن	Y041511C	
5631	تعویض پروانه فن	Y041521C	
5632	تعویض توری غبارگیر	Y041531C	
5633	تعویض sight glass	Y041541C	
5634	شستشوی مخزن سپراتور	Y041551C	
5635	تعویض شلنگ تخلیه روغن	Y041561C	
5636	تعویض شیر تخلیه روغن مخزن سپراتور	Y041571C	
5637	تعویض لرزه گیر	Y041581C	
5638	تنظیم پولی ها	Y041591C	
5639	TEST RUN	Y041601C	
5640	تعویض گیج مخزن سپراتور	Y041611C	
5641	زنگ زدایی، لکه گیری و نقاشی	Y041621C	
5642	تعویض چک ولو زیر ایراند	Y041631C	
5643	تعویض واشر آببندی آنلودر	Y041641C	
5644	تعویض واشر آببندی چک ولو زیر ایراند	Y041651C	
5645	تعویض کابینت تابلو برق 	Y041661C	
5646	تعویض درب تابلو برق  	Y041671C	
5647	تعویض صفحه بالائی تابلو برق 	Y041681C	
5648	تعویض صفحه پایینی تابلو برق 	Y041691C	
5649	تعویض درب کابینت هر کدام	Y041701C	
5650	تعویض پنل کابینت هر کدام	Y041711C	
5651	تعویض ساپورت زیر  Electro Motor  هوایاری	Y041721C	
5652	تعویض رابط ساپورت راست Electro Motor	Y041731C	
5653	تعویض رابط ساپورت چپ Electro Motor 	Y041741C	
5654	تعویض ساپورت نگهدارنده سقف کمپرسور	Y041751C	
5655	تعویض پایه فن 	Y041761C	
5656	تعویض پایه خرک 	Y041771C	
5657	تعویض صفحه نگهدارنده قاب فن	Y041781C	
5658	تعویض صفحه روی خرک 	Y041791C	
5659	تعویض قاب رادیاتور 	Y041801C	
5660	تعویض قاب تسمه 	Y041811C	
5661	تعویض قاب کناری   Electro Motor	Y041821C	
5662	تعویض قاب کناری تابلو برق 	Y041831C	
5663	تعویض قاب ورودی هوا 	Y041841C	
5664	تعویض قاب صداگیر 	Y041851C	
5665	تعویض نگهدارنده مخزن 	Y041861C	
5666	تعویض کاسه نمد	Y041871C	
5667	دمونتاژ ایراند	Y051011C	
5668	مونتاژ ایراند	Y051021C	
5669	دمونتاژ آنلودر	Y051031C	
5670	مونتاژ آنلودر	Y051041C	
5671	تعویض فیلتر هوا	Y051051C	
5672	تعویض فیلتر روغن	Y051061C	
5673	تعویض فیلتر سپراتور 	Y051071C	
5674	تعویض روغن	Y051081C	
5675	تعویض کیت اویل استاپ ولو	Y051091C	
5676	تعویض ترموستاتیک ولو	Y051101C	
5677	تعویض کیت مینیمم پرشرولو	Y051111C	
5678	تعویض کیت آنلودر	Y051121C	
5679	تعویض تسمه ها	Y051131C	
5680	دمونتاژ الکتروموتور	Y051141C	
5681	مونتاژ الکتروموتور	Y051151C	
5682	تعویض پولی ایراند	Y051161C	
5683	تعویض پولی الکتروموتور	Y051171C	
5684	دمونتاژ مینیمم پرشرولو	Y051181C	
5685	مونتاژ مینیمم پرشرولو	Y051191C	
5686	تعویض سوپاپ اطمینان	Y051201C	
5687	مونتاژ رادیاتور	Y051211C	
5688	دمونتاژ رادیاتور	Y051221C	
5689	مونتاژ شاسی متحرک	Y051231C	
5690	دمونتاژ شاسی متحرک	Y051241C	
5691	مونتاژ/تعویض فن خنک کننده	Y051251C	
5692	دمونتاژ فن خنک کننده	Y051261C	
5693	تعویض کنتاکتور	Y051271C	
5694	تعویض بی متال	Y051281C	
5695	تعویض کنترل فاز	Y051291C	
5696	تعویض کلید حرارتی	Y051301C	
5697	تعویض کلید ON-Off	Y051311C	
5698	تعویض emergency stop	Y051321C	
5699	تعویض برد کنترلی	Y051331C	
5700	تعویض سنسور دما	Y051341C	
5701	نعویض سنسور فشار	Y051351C	
5702	تعویض شیر یکطرفه ساکشن	Y051361C	
5703	تنظیم لوله ساکشن	Y051371C	
5704	تعویض شلنگ هوا-روغن	Y051381C	
5705	تعویض شلنگ از مینیمم به رادیاتور	Y051391C	
5706	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	Y051401C	
5707	تعویض شلنگ از پایه فیلتر به ایراند	Y051411C	
5708	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	Y051421C	
5709	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	Y051431C	
5710	تعویض شلنگ های پنوماتیک 	Y051441C	
5711	شستشوی رادیاتور	Y051451C	
5712	شستشوی کمپرسور	Y051461C	
5713	تعویض فوم ها و غبارگیر	Y051471C	
5714	تعویض قفل کابینت(هرعدد)	Y051481C	
5715	تعویض کابل قدرت 	Y051491C	
5716	تعویض بلبرینگ های الکتروموتور	Y051501C	
5717	تعویض بلبرینگ های الکتروموتور فن	Y051511C	
5718	تعویض پروانه فن	Y051521C	
5719	تعویض توری غبارگیر	Y051531C	
5720	تعویض sight glass	Y051541C	
5721	شستشوی مخزن سپراتور	Y051551C	
5722	تعویض شلنگ تخلیه روغن	Y051561C	
5723	تعویض شیر تخلیه روغن مخزن سپراتور	Y051571C	
5724	تعویض لرزه گیر	Y051581C	
5725	تنظیم پولی ها	Y051591C	
5726	TEST RUN	Y051601C	
5727	تعویض گیج مخزن سپراتور	Y051611C	
5728	زنگ زدایی، لکه گیری و نقاشی	Y051621C	
5729	تعویض چک ولو زیر ایراند	Y051631C	
5730	تعویض واشر آببندی آنلودر	Y051641C	
5731	تعویض واشر آببندی چک ولو زیر ایراند	Y051651C	
5732	تعویض کابینت تابلو برق 	Y051661C	
5733	تعویض درب تابلو برق  	Y051671C	
5734	تعویض صفحه بالائی تابلو برق 	Y051681C	
5735	تعویض صفحه پایینی تابلو برق 	Y051691C	
5736	تعویض درب کابینت هر کدام	Y051701C	
5737	تعویض پنل کابینت هر کدام	Y051711C	
5738	تعویض ساپورت زیر  Electro Motor  هوایاری	Y051721C	
5739	تعویض رابط ساپورت راست Electro Motor	Y051731C	
5740	تعویض رابط ساپورت چپ Electro Motor 	Y051741C	
5741	تعویض ساپورت نگهدارنده سقف کمپرسور	Y051751C	
5742	تعویض پایه فن 	Y051761C	
5743	تعویض پایه خرک 	Y051771C	
5744	تعویض صفحه نگهدارنده قاب فن	Y051781C	
5745	تعویض صفحه روی خرک 	Y051791C	
5746	تعویض قاب رادیاتور 	Y051801C	
5747	تعویض قاب تسمه 	Y051811C	
5748	تعویض قاب کناری   Electro Motor	Y051821C	
5749	تعویض قاب کناری تابلو برق 	Y051831C	
5750	تعویض قاب ورودی هوا 	Y051841C	
5751	تعویض قاب صداگیر 	Y051851C	
5752	تعویض نگهدارنده مخزن 	Y051861C	
5753	تعویض کاسه نمد	Y051871C	
5754	دمونتاژ ایراند	Y061011C	
5755	مونتاژ ایراند	Y061021C	
5756	دمونتاژ آنلودر	Y061031C	
5757	مونتاژ آنلودر	Y061041C	
5758	تعویض فیلتر هوا	Y061051C	
5759	تعویض فیلتر روغن	Y061061C	
5760	تعویض فیلتر سپراتور 	Y061071C	
5761	تعویض روغن	Y061081C	
5762	تعویض کیت اویل استاپ ولو	Y061091C	
5763	تعویض ترموستاتیک ولو	Y061101C	
5764	تعویض کیت مینیمم پرشرولو	Y061111C	
5765	تعویض کیت آنلودر	Y061121C	
5766	تعویض تسمه ها	Y061131C	
5767	دمونتاژ الکتروموتور	Y061141C	
5768	مونتاژ الکتروموتور	Y061151C	
5769	تعویض پولی ایراند	Y061161C	
5770	تعویض پولی الکتروموتور	Y061171C	
5771	دمونتاژ مینیمم پرشرولو	Y061181C	
5772	مونتاژ مینیمم پرشرولو	Y061191C	
5773	تعویض سوپاپ اطمینان	Y061201C	
5774	مونتاژ رادیاتور	Y061211C	
5775	دمونتاژ رادیاتور	Y061221C	
5776	مونتاژ شاسی متحرک	Y061231C	
5777	دمونتاژ شاسی متحرک	Y061241C	
5778	مونتاژ/تعویض فن خنک کننده	Y061251C	
5779	دمونتاژ فن خنک کننده	Y061261C	
5780	تعویض کنتاکتور	Y061271C	
5781	تعویض بی متال	Y061281C	
5782	تعویض کنترل فاز	Y061291C	
5783	تعویض کلید حرارتی	Y061301C	
5784	تعویض کلید ON-Off	Y061311C	
5785	تعویض emergency stop	Y061321C	
5786	تعویض برد کنترلی	Y061331C	
5787	تعویض سنسور دما	Y061341C	
5788	نعویض سنسور فشار	Y061351C	
5789	تعویض شیر یکطرفه ساکشن	Y061361C	
5790	تنظیم لوله ساکشن	Y061371C	
5791	تعویض شلنگ هوا-روغن	Y061381C	
5792	تعویض شلنگ از مینیمم به رادیاتور	Y061391C	
5793	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	Y061401C	
5794	تعویض شلنگ از پایه فیلتر به ایراند	Y061411C	
5795	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	Y061421C	
5796	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	Y061431C	
5797	تعویض شلنگ های پنوماتیک 	Y061441C	
5798	شستشوی رادیاتور	Y061451C	
5799	شستشوی کمپرسور	Y061461C	
5800	تعویض فوم ها و غبارگیر	Y061471C	
5801	تعویض قفل کابینت(هرعدد)	Y061481C	
5802	تعویض کابل قدرت 	Y061491C	
5803	تعویض بلبرینگ های الکتروموتور	Y061501C	
5804	تعویض بلبرینگ های الکتروموتور فن	Y061511C	
5805	تعویض پروانه فن	Y061521C	
5806	تعویض توری غبارگیر	Y061531C	
5807	تعویض sight glass	Y061541C	
5808	شستشوی مخزن سپراتور	Y061551C	
5809	تعویض شلنگ تخلیه روغن	Y061561C	
5810	تعویض شیر تخلیه روغن مخزن سپراتور	Y061571C	
5811	تعویض لرزه گیر	Y061581C	
5812	تنظیم پولی ها	Y061591C	
5813	TEST RUN	Y061601C	
5814	تعویض گیج مخزن سپراتور	Y061611C	
5815	زنگ زدایی، لکه گیری و نقاشی	Y061621C	
5816	تعویض چک ولو زیر ایراند	Y061631C	
5817	تعویض واشر آببندی آنلودر	Y061641C	
5818	تعویض واشر آببندی چک ولو زیر ایراند	Y061651C	
5819	تعویض کابینت تابلو برق 	Y061661C	
5820	تعویض درب تابلو برق  	Y061671C	
5821	تعویض صفحه بالائی تابلو برق 	Y061681C	
5822	تعویض صفحه پایینی تابلو برق 	Y061691C	
5823	تعویض درب کابینت هر کدام	Y061701C	
5824	تعویض پنل کابینت هر کدام	Y061711C	
5825	تعویض ساپورت زیر  Electro Motor  هوایاری	Y061721C	
5826	تعویض رابط ساپورت راست Electro Motor	Y061731C	
5827	تعویض رابط ساپورت چپ Electro Motor 	Y061741C	
5828	تعویض ساپورت نگهدارنده سقف کمپرسور	Y061751C	
5829	تعویض پایه فن 	Y061761C	
5830	تعویض پایه خرک 	Y061771C	
5831	تعویض صفحه نگهدارنده قاب فن	Y061781C	
5832	تعویض صفحه روی خرک 	Y061791C	
5833	تعویض قاب رادیاتور 	Y061801C	
5834	تعویض قاب تسمه 	Y061811C	
5835	تعویض قاب کناری   Electro Motor	Y061821C	
5836	تعویض قاب کناری تابلو برق 	Y061831C	
5837	تعویض قاب ورودی هوا 	Y061841C	
5838	تعویض قاب صداگیر 	Y061851C	
5839	تعویض نگهدارنده مخزن 	Y061861C	
5840	تعویض کاسه نمد	Y061871C	
5841	دمونتاژ ایراند	Y071011C	
5842	مونتاژ ایراند	Y071021C	
5843	دمونتاژ آنلودر	Y071031C	
5844	مونتاژ آنلودر	Y071041C	
5845	تعویض فیلتر هوا	Y071051C	
5846	تعویض فیلتر روغن	Y071061C	
5847	تعویض فیلتر سپراتور 	Y071071C	
5848	تعویض روغن	Y071081C	
5849	تعویض کیت اویل استاپ ولو	Y071091C	
5850	تعویض ترموستاتیک ولو	Y071101C	
5851	تعویض کیت مینیمم پرشرولو	Y071111C	
5852	تعویض کیت آنلودر	Y071121C	
5853	تعویض تسمه ها	Y071131C	
5854	دمونتاژ الکتروموتور	Y071141C	
5855	مونتاژ الکتروموتور	Y071151C	
5856	تعویض پولی ایراند	Y071161C	
5857	تعویض پولی الکتروموتور	Y071171C	
5858	دمونتاژ مینیمم پرشرولو	Y071181C	
5859	مونتاژ مینیمم پرشرولو	Y071191C	
5860	تعویض سوپاپ اطمینان	Y071201C	
5861	مونتاژ رادیاتور	Y071211C	
5862	دمونتاژ رادیاتور	Y071221C	
5863	مونتاژ شاسی متحرک	Y071231C	
5864	دمونتاژ شاسی متحرک	Y071241C	
5865	مونتاژ/تعویض فن خنک کننده	Y071251C	
5866	دمونتاژ فن خنک کننده	Y071261C	
5867	تعویض کنتاکتور	Y071271C	
5868	تعویض بی متال	Y071281C	
5869	تعویض کنترل فاز	Y071291C	
5870	تعویض کلید حرارتی	Y071301C	
5871	تعویض کلید ON-Off	Y071311C	
5872	تعویض emergency stop	Y071321C	
5873	تعویض برد کنترلی	Y071331C	
5874	تعویض سنسور دما	Y071341C	
5875	نعویض سنسور فشار	Y071351C	
5876	تعویض شیر یکطرفه ساکشن	Y071361C	
5877	تنظیم لوله ساکشن	Y071371C	
5878	تعویض شلنگ هوا-روغن	Y071381C	
5879	تعویض شلنگ از مینیمم به رادیاتور	Y071391C	
5880	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	Y071401C	
5881	تعویض شلنگ از پایه فیلتر به ایراند	Y071411C	
5882	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	Y071421C	
5883	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	Y071431C	
5884	تعویض شلنگ های پنوماتیک 	Y071441C	
